GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0500000US18003,18003,"Allen County, Indiana",239861,442,114679,472,1068,455,609,431,855,466,1994,719,1841,665,2187,692,2502,766,2410,605,33461,2241,8462,1170,17991,1906,8655,1268,22256,1667,6997,1248,2249,708,1142,528,125182,246,1754,514,990,493,972,485,1683,654,876,357,2373,767,1856,504,1642,544,34612,2238,9116,1174,18794,1885,13986,1516,23994,2358,9678,1323,2354,831,502,263
0500000US18005,18005,"Bartholomew County, Indiana",54455,756,26653,664,472,445,203,314,329,425,59,68,386,298,838,470,1261,664,383,374,8221,1096,1445,599,2799,752,1599,536,4584,860,3694,838,107,132,273,231,27802,657,392,300,179,167,235,301,92,111,344,265,482,290,962,597,459,341,7696,1095,2089,693,2875,895,2544,747,5704,1042,3522,756,102,137,125,164
0500000US18019,18019,"Clark County, Indiana",79711,894,37765,537,322,196,94,111,242,198,1112,637,349,286,934,703,780,372,961,562,13178,1650,2758,740,7112,1485,2615,786,4916,1149,1516,668,401,219,475,299,41946,617,130,163,204,318,49,87,365,266,1191,814,514,345,1061,508,693,365,13763,1556,4053,973,6480,1493,4496,1021,5594,1000,2570,832,393,297,390,306
0500000US18035,18035,"Delaware County, Indiana",70681,1199,33271,888,343,304,0,192,189,308,473,321,343,227,655,351,1138,719,528,334,11907,1411,2753,795,4621,1124,2355,841,4293,1021,2428,733,442,333,803,463,37410,688,273,194,80,87,0,192,429,269,664,323,798,393,889,457,307,186,14050,1243,1686,482,6466,1261,3727,998,4551,924,2433,658,340,243,717,445
0500000US18039,18039,"Elkhart County, Indiana",129898,904,62823,674,1129,532,487,442,1742,658,2799,790,2129,966,2215,879,1602,591,1558,642,23256,1934,4015,1007,7109,1312,3442,796,7468,1443,2702,808,773,521,397,304,67075,790,601,360,30,64,2063,737,2280,655,2070,933,2463,897,2986,886,1459,535,23690,2266,4379,1007,8410,1423,3792,1010,8553,1372,3316,808,822,453,161,166
0500000US18043,18043,"Floyd County, Indiana",52823,699,25590,713,600,684,0,192,10,20,190,196,711,457,683,381,378,285,319,202,7834,1150,1496,509,3761,757,1920,554,5261,932,1813,469,431,192,183,156,27233,391,492,359,0,192,58,62,322,218,394,349,537,345,508,283,331,273,8598,1030,2345,614,4138,859,2395,695,4195,871,2395,601,295,191,230,211
0500000US18053,18053,"Grant County, Indiana",44188,492,20988,299,194,163,330,367,0,192,595,364,295,227,1037,435,538,317,274,181,8434,891,1098,448,2894,769,1511,499,2187,562,948,370,167,153,486,390,23200,324,292,382,185,204,0,192,220,201,241,167,1063,419,797,483,284,228,8873,1130,1683,570,4205,939,1806,566,1919,561,1327,467,199,172,106,142
0500000US18057,18057,"Hamilton County, Indiana",206314,796,98660,753,0,192,99,159,55,100,710,643,814,644,1149,582,1174,822,721,378,13615,1720,3399,810,12307,2090,5719,1141,37869,2800,13293,1889,4610,1289,3126,912,107654,867,343,309,0,192,438,484,331,250,459,372,408,272,369,265,1551,708,18302,2268,4557,1100,13131,1807,7824,1727,38465,2520,17309,2072,2877,935,1290,602
0500000US18059,18059,"Hancock County, Indiana",50101,260,24139,97,244,305,0,192,124,210,58,95,246,233,326,377,291,233,355,292,8498,1291,1558,670,3375,1091,1867,674,5047,879,1590,656,306,343,254,241,25962,241,71,115,0,192,0,192,29,51,614,467,343,227,191,266,201,225,7745,1303,1961,702,3601,831,3167,956,5817,1262,2035,681,10,18,177,186
0500000US18063,18063,"Hendricks County, Indiana",106721,1058,52210,925,63,91,66,116,35,55,509,501,120,134,709,510,775,619,950,717,15215,2300,3382,956,5407,1110,6179,1561,12286,1968,5144,1351,920,542,450,276,54511,870,157,228,98,169,0,192,292,227,237,310,731,416,2336,1245,1015,473,15232,2081,2915,884,5871,1066,4355,1211,13019,1770,7047,1688,1115,676,91,143
0500000US18067,18067,"Howard County, Indiana",57271,413,27303,426,272,180,55,89,42,71,161,181,304,345,758,434,657,350,271,228,10223,1250,1945,657,4253,980,2342,708,3347,760,1811,559,631,331,231,204,29968,426,59,113,130,219,59,109,165,161,454,301,658,431,611,402,520,411,12171,1183,1899,526,4894,962,2182,624,4020,946,1812,574,218,150,116,143
0500000US18081,18081,"Johnson County, Indiana",100100,806,48366,942,405,319,0,192,0,192,886,469,609,325,709,404,618,362,732,454,15009,2311,3412,936,6134,1332,3503,906,9570,2203,4883,1264,1375,714,521,364,51734,716,618,473,0,192,105,134,564,338,557,431,1177,602,1968,949,801,491,15705,1567,3419,937,5926,1208,4833,1125,10602,1961,4654,1138,441,311,364,295
0500000US18085,18085,"Kosciusko County, Indiana",52883,714,26036,571,119,112,190,193,268,389,1043,398,784,622,664,295,473,294,382,284,10202,1188,1819,669,2974,686,1431,495,2879,768,1999,598,661,404,148,172,26847,581,553,436,105,141,159,170,1254,580,1344,835,1008,519,763,467,762,363,8384,1061,2199,598,2427,816,2517,708,3719,781,1357,489,88,108,208,173
0500000US18089,18089,"Lake County, Indiana",326446,599,153668,648,1575,495,838,546,2264,701,1433,505,2575,751,3040,878,3988,961,3554,874,57882,2735,11454,1419,21925,1925,11198,1723,22034,1958,7531,1287,1880,591,497,252,172778,621,1505,516,605,351,1555,641,1809,612,1605,546,3215,803,3674,960,3186,921,56242,2774,12819,1616,27800,2205,18428,1939,24811,2182,12622,1912,1661,679,1241,521
0500000US18091,18091,"LaPorte County, Indiana",76614,604,39050,444,331,211,124,160,253,211,701,374,939,444,752,407,1303,499,160,129,16733,1417,2480,647,5759,1103,3111,540,4277,851,1453,399,437,304,237,165,37564,382,234,199,110,181,0,192,148,154,421,273,827,345,1007,481,406,281,13590,1508,2163,677,6596,1255,4512,990,4967,875,1598,441,799,511,186,164
0500000US18095,18095,"Madison County, Indiana",89848,869,43621,835,484,315,81,64,259,204,817,463,744,315,1472,474,1063,631,775,379,18913,1668,2561,523,6477,1044,2846,711,4794,848,1596,547,428,234,311,238,46227,392,405,297,73,129,117,136,505,285,544,297,1847,689,1312,603,737,316,17405,1502,3726,798,6324,1066,5101,831,5609,880,2299,761,205,160,18,21
0500000US18097,18097,"Marion County, Indiana",617575,383,289839,445,2961,801,2026,864,4211,1095,5331,1212,4718,1275,7359,1321,8217,1657,4971,1134,85057,3667,17391,2191,39093,3788,20569,2187,57870,4099,18812,2355,7683,1261,3570,881,327736,352,3389,1028,2449,1039,3251,1040,5497,1654,5222,1092,5234,1134,9236,1771,5463,1279,88801,4741,21769,2872,51350,3547,27977,2866,65149,3870,24606,2112,5282,1059,3061,680
0500000US18105,18105,"Monroe County, Indiana",82029,1052,40506,1014,143,164,67,112,0,192,586,328,770,581,755,386,569,331,912,436,9632,1386,1886,667,4398,930,2276,803,10571,1552,4406,955,1043,564,2492,791,41523,747,62,103,70,118,0,192,582,387,726,550,649,454,994,580,388,287,10208,1335,1853,638,5287,1246,3597,893,9088,1203,6119,1042,1034,572,866,401
0500000US18109,18109,"Morgan County, Indiana",48327,505,23227,404,113,131,0,192,126,153,345,350,214,199,470,295,267,184,176,156,10300,1042,1717,569,3767,935,1793,554,2551,718,964,574,371,226,53,89,25100,645,161,176,0,192,0,192,368,370,471,386,1108,486,708,389,338,347,10435,1696,1813,644,3200,794,2697,923,2532,798,930,499,173,162,166,209
0500000US18127,18127,"Porter County, Indiana",114080,907,55236,669,264,167,51,83,286,298,636,497,641,441,1149,662,547,477,991,424,18188,2063,4967,1068,9078,1578,5033,1318,8401,1159,3271,959,926,434,807,353,58844,766,571,374,284,340,457,450,385,362,925,581,1215,613,781,625,401,303,19620,2033,3330,713,8775,1661,6034,1065,10781,1336,4224,905,749,411,312,259
0500000US18141,18141,"St. Joseph County, Indiana",174051,595,83727,707,1291,645,121,133,736,377,1036,501,640,358,1658,557,2716,948,2525,977,26870,2498,6388,1260,10635,1560,4967,974,14720,1833,5457,876,2106,720,1861,648,90324,677,299,239,550,464,354,243,2387,1190,920,397,1923,822,2499,669,1885,964,29040,2341,6565,1246,11555,1530,7415,1466,15042,1733,7455,1251,1594,758,841,379
0500000US18157,18157,"Tippecanoe County, Indiana",103323,1141,49546,860,436,222,179,205,527,289,346,254,738,456,796,498,828,454,616,399,13262,1699,2327,606,7046,1480,3491,878,10381,1754,4515,1208,1035,466,3023,685,53777,989,358,234,90,154,455,395,461,257,972,704,1122,607,425,236,292,285,13932,2036,3174,973,9007,1505,4211,1054,11752,1293,5953,1141,654,440,919,439
0500000US18163,18163,"Vanderburgh County, Indiana",123731,578,58850,559,388,228,0,192,99,131,457,327,1764,801,1809,820,2358,1067,1367,530,18230,1993,3279,818,9415,1619,5236,1290,8860,1334,4056,1003,839,424,693,354,64881,326,403,344,50,74,75,83,1447,604,1007,500,1403,742,1559,804,1120,483,19355,1709,3717,846,10448,1522,7027,1582,10685,1407,5086,877,1131,677,368,328
0500000US18167,18167,"Vigo County, Indiana",69206,784,34404,753,519,356,0,192,255,245,339,300,435,275,801,269,1024,576,698,380,10723,1306,2819,694,6125,1231,2452,724,5369,857,2145,625,444,337,256,175,34802,480,267,229,61,90,125,120,769,412,615,380,706,383,551,336,846,406,10849,1115,2486,628,4652,1004,3352,794,5559,953,3318,783,202,204,444,269
0500000US18177,18177,"Wayne County, Indiana",45950,530,21398,477,230,239,145,192,93,113,652,295,310,219,456,247,453,326,127,117,9086,1174,1809,532,2696,745,1410,497,2203,591,1132,423,52,71,544,356,24552,274,257,199,0,192,46,55,1050,429,373,239,526,309,633,362,326,211,10014,1301,1702,451,3096,732,2473,723,2450,651,1122,484,230,234,254,169
0500000US19013,19013,"Black Hawk County, Iowa",83720,808,41099,720,574,297,65,79,112,102,838,501,727,398,418,251,599,371,552,343,13899,1262,2240,634,6200,1122,3776,866,7468,1270,2570,650,564,278,497,285,42621,567,415,288,287,288,46,90,716,291,326,236,804,398,610,311,225,169,12668,1420,3502,731,6074,974,4504,858,7975,986,3065,757,647,339,757,358
0500000US19049,19049,"Dallas County, Iowa",54891,697,26757,557,324,283,380,424,217,290,336,289,111,104,82,86,64,64,211,172,4068,941,2031,666,2338,622,2654,871,8680,1110,3709,1064,1177,498,375,264,28134,510,228,213,161,180,176,254,0,159,193,225,13,24,185,190,64,71,5030,935,2180,710,3395,962,3243,878,9214,1242,2936,763,881,518,235,250
0500000US19061,19061,"Dubuque County, Iowa",65015,530,31425,440,137,130,19,31,0,159,518,252,99,102,465,327,374,250,356,226,11001,1067,2611,620,4228,883,2333,634,5617,854,2600,710,900,325,167,159,33590,318,165,143,89,98,0,159,498,299,242,212,541,340,887,461,284,179,10480,1021,2762,747,4710,802,3294,793,6511,908,2598,709,285,188,244,253
0500000US19103,19103,"Johnson County, Iowa",86838,1025,42929,936,305,304,83,134,387,281,673,428,419,373,302,215,373,451,240,174,7326,1315,1231,527,5787,1183,3592,989,11024,1438,4570,979,2816,840,3801,830,43909,595,341,409,166,196,112,184,617,526,537,562,0,159,99,161,700,495,6314,1228,2247,779,4932,1064,3138,953,13347,1512,6894,1034,2240,671,2225,677
0500000US19113,19113,"Linn County, Iowa",149512,877,73078,604,472,310,0,159,519,430,668,436,402,272,1087,649,813,422,543,323,20457,1998,4907,938,9737,1544,7565,1424,17480,1696,6194,1440,1380,432,854,398,76434,710,383,263,43,73,0,159,602,444,397,291,412,223,945,707,1369,924,19025,1798,5648,1224,10134,1311,10430,1371,20193,1946,5197,1098,949,396,707,523
0500000US19153,19153,"Polk County, Iowa",313040,934,152568,675,1520,569,870,487,2698,973,1860,729,1968,723,2317,752,1939,712,2038,566,37681,2576,9268,1429,23991,2806,11893,1325,37699,2776,11067,1527,4137,889,1622,607,160472,609,1708,902,1092,585,1295,556,2115,794,1530,652,1529,661,1963,776,2230,740,36628,3001,11868,1930,24519,2229,16471,2190,38455,3025,13841,1993,3958,1371,1270,469
0500000US19155,19155,"Pottawattamie County, Iowa",62692,593,30351,542,196,177,0,159,0,159,556,425,396,260,569,234,601,312,702,380,11606,1360,2721,696,3830,934,3481,819,3754,764,1223,398,622,260,94,92,32341,360,102,88,0,159,0,159,159,137,269,220,485,331,816,399,501,231,9424,991,2722,588,6160,941,3879,758,5106,886,2376,563,264,159,78,81
0500000US19163,19163,"Scott County, Iowa",116457,928,56301,823,519,314,0,159,0,159,794,461,375,360,621,444,981,403,990,491,18551,2043,3763,862,7277,1257,4394,1019,10306,1628,5210,994,1639,749,881,569,60156,555,198,177,9,16,363,340,543,348,619,357,731,421,637,333,362,274,18347,1751,4494,1054,7331,1187,8065,1307,11855,1523,5231,1013,942,450,429,315
0500000US19169,19169,"Story County, Iowa",51648,1329,26394,987,58,77,0,159,0,159,0,159,65,105,145,124,179,247,43,63,4879,1151,1381,561,3056,869,2348,861,8271,1065,3493,1145,487,317,1989,595,25254,888,61,63,0,159,0,159,113,144,0,159,54,85,272,216,294,218,4666,1144,1457,625,2244,597,2005,561,8005,1172,4522,918,151,142,1410,577
0500000US19193,19193,"Woodbury County, Iowa",65375,975,31584,717,379,274,133,139,357,272,1217,590,215,220,1400,744,1121,634,1134,686,10185,1314,2329,724,4430,870,2390,671,3537,888,1734,661,686,345,337,349,33791,590,645,348,326,249,640,354,371,366,327,239,430,335,814,510,426,270,9579,1302,2610,712,4843,993,4272,1013,5636,1050,2341,669,408,368,123,147
0500000US20015,20015,"Butler County, Kansas",44088,504,21903,629,0,174,0,174,13,23,417,306,314,271,138,116,836,512,820,457,6106,997,2196,706,2995,726,2044,583,4299,811,1431,593,283,215,11,17,22185,337,60,100,0,174,0,174,94,82,276,225,347,330,330,248,140,131,5872,1058,2823,609,2375,561,3124,877,4397,826,2110,576,102,122,135,121
0500000US20045,20045,"Douglas County, Kansas",69181,1248,33584,1066,200,250,206,338,132,177,204,212,30,51,830,615,169,150,489,419,6246,1370,1629,610,4612,1118,2643,974,8699,1358,4746,1106,1523,564,1226,575,35597,890,17,26,0,174,45,82,125,157,115,188,54,93,252,240,620,391,6497,1255,2305,765,4107,1136,1676,492,10927,1347,6396,1132,1084,553,1377,607
0500000US20091,20091,"Johnson County, Kansas",392961,822,188194,839,569,296,493,391,1216,613,628,392,873,551,1051,448,1935,802,1140,429,24795,2602,9602,1353,26135,2207,10780,1584,68571,3163,27769,2364,7976,1106,4661,938,204767,207,944,433,405,325,1274,628,1295,599,1283,819,999,443,1731,683,1105,454,31129,2772,11914,1446,26760,2353,17638,1714,67460,3637,31784,2212,6238,979,2808,830
0500000US20103,20103,"Leavenworth County, Kansas",53908,753,28953,732,0,174,208,238,0,174,558,401,240,238,373,192,509,320,589,369,8419,1144,1549,468,5124,1079,2346,828,3987,837,4321,953,469,369,261,175,24955,495,0,174,0,174,0,174,56,78,63,100,174,178,170,172,86,100,6908,1172,2136,563,3946,934,2338,636,4933,1018,3443,903,610,462,92,151
0500000US20161,20161,"Riley County, Kansas",36970,1157,18906,951,2,4,0,174,0,174,0,174,0,174,44,59,0,174,37,67,3368,1203,1042,448,4481,918,1497,623,4679,909,2555,660,540,352,661,326,18064,570,148,173,0,174,15,33,13,22,123,160,0,174,229,255,118,133,2924,1072,828,447,2606,798,1385,574,4596,937,3652,897,672,388,755,426
0500000US20173,20173,"Sedgwick County, Kansas",330105,276,159868,172,2082,639,493,408,1329,613,2601,990,1679,513,2905,850,4579,1152,2121,633,41221,2905,10595,1324,27941,2706,11425,1689,32835,2378,12197,1719,3373,675,2492,810,170237,214,1781,765,899,703,1279,678,1977,742,2296,655,2751,825,4559,1512,2723,732,44202,2402,13822,1714,27111,2127,13856,1554,33558,2465,16456,1700,1802,520,1165,557
0500000US20177,20177,"Shawnee County, Kansas",120401,730,56745,601,704,340,37,56,0,174,497,333,354,246,529,338,1252,715,889,504,19337,1514,4287,904,8674,1276,3576,837,9257,1343,4792,968,1896,581,664,479,63656,610,491,365,112,101,810,531,410,293,281,245,474,298,1648,681,942,365,20646,1930,5653,1070,9480,1359,3346,910,11429,1277,6295,1074,1059,465,580,313
0500000US20209,20209,"Wyandotte County, Kansas",103325,620,50214,589,1448,501,1181,737,1369,626,1239,482,1420,475,1278,437,2218,540,1850,620,17089,1421,2531,561,7152,1071,2423,818,6070,1105,1636,455,968,418,342,269,53111,532,1020,423,1251,553,825,436,1609,520,1889,619,1632,575,1534,549,1219,494,16500,1439,3841,717,7975,1355,4326,873,6985,1110,1760,493,635,380,110,124
0500000US21015,21015,"Boone County, Kentucky",82493,889,39422,769,322,236,0,190,201,341,496,319,334,291,229,185,770,528,440,356,9509,1586,2910,897,7793,1499,3969,1301,8598,1676,3101,871,612,363,138,140,43071,635,86,160,80,119,37,63,430,311,611,481,457,295,745,456,113,131,11307,1463,3045,751,9124,1723,4222,876,8335,1437,3986,1125,253,224,240,247
0500000US21029,21029,"Bullitt County, Kentucky",54125,397,26232,377,217,187,108,142,112,140,479,286,489,312,1062,474,236,180,1079,491,10185,1067,2303,586,4010,973,2084,556,2227,597,1266,507,117,148,258,271,27893,449,158,211,104,123,22,41,478,315,923,461,597,456,1094,591,351,270,11316,1312,2041,672,3132,798,3241,968,2690,776,1480,550,266,210,0,190
0500000US21037,21037,"Campbell County, Kentucky",62855,381,30018,390,436,326,0,190,129,142,508,323,111,117,271,159,452,347,293,242,9826,1590,1415,631,3508,845,2014,683,7477,1145,2497,679,591,357,490,354,32837,352,424,299,49,64,31,49,665,526,643,429,406,243,242,175,379,197,8993,897,2233,631,4322,1073,2958,843,7882,999,2827,724,378,264,405,255
0500000US21047,21047,"Christian County, Kentucky",41511,887,20117,688,144,138,76,77,0,190,580,335,186,151,648,428,581,400,329,273,7499,1086,1254,524,4369,1042,1743,537,1619,615,828,370,261,214,0,190,21394,422,107,120,0,190,125,126,929,376,339,200,467,347,793,429,366,267,5916,1006,1735,529,4508,1013,2509,618,1983,688,1327,540,222,194,68,118
0500000US21059,21059,"Daviess County, Kentucky",66665,1093,31910,846,316,263,0,190,471,376,608,387,232,138,473,292,505,308,604,314,10187,1134,3403,831,4288,785,2919,986,5289,1045,1833,717,423,252,359,243,34755,719,286,250,43,81,59,83,656,434,335,235,1206,530,310,224,532,300,10653,1252,3352,864,4816,912,4809,980,4201,936,2805,693,316,162,376,323
0500000US21067,21067,"Fayette County, Kentucky",206147,392,99691,542,650,364,279,229,1523,707,1817,766,787,382,1912,785,2056,759,1584,635,21613,1785,5404,1222,13342,1930,5344,1176,24450,1965,10366,1414,4716,1011,3848,896,106456,664,979,541,710,448,1128,702,1147,513,1117,436,1348,504,2136,761,811,432,19713,2058,4998,918,16668,1907,8899,1335,26110,2167,14650,1497,3044,775,2998,727
0500000US21093,21093,"Hardin County, Kentucky",70693,555,33694,448,103,110,0,190,257,278,528,430,433,330,303,250,1048,711,270,231,9703,1557,2049,711,5804,1214,5334,1246,3973,911,3061,792,560,391,268,230,36999,556,336,236,0,190,341,331,545,246,472,246,1482,778,160,166,306,207,10948,1501,3062,853,5499,1087,5056,1051,5231,1051,3083,846,478,382,0,190
0500000US21111,21111,"Jefferson County, Kentucky",527688,393,249140,580,2930,913,413,355,742,679,3670,1155,2547,720,5438,1363,6896,1445,4402,1110,64891,3452,16673,1975,43225,2991,17245,1981,48164,2681,20052,1580,7919,1023,3933,793,278548,363,2411,1023,591,382,1393,555,3208,1005,3092,1063,5728,1366,5837,1434,3371,982,72342,3716,20266,2027,45682,3009,26006,2629,52886,2883,27419,2084,6176,1179,2140,540
0500000US21117,21117,"Kenton County, Kentucky",111449,657,54199,813,658,313,445,393,421,279,705,410,1081,414,1109,495,1488,798,801,409,14471,1605,4055,1047,9340,1605,3031,854,12037,1450,3211,856,932,358,414,290,57250,688,647,406,74,134,264,335,800,411,675,309,914,400,1670,747,505,306,15774,1710,3639,878,9677,1355,5079,925,10424,1218,5031,938,1259,651,818,461
0500000US21145,21145,"McCracken County, Kentucky",45174,692,21196,539,344,336,0,190,0,190,294,268,416,424,231,189,778,506,564,392,7261,1170,1470,618,2986,895,2552,886,2652,741,847,404,801,426,0,190,23978,279,123,235,0,190,217,174,393,276,432,334,348,271,453,274,422,301,5491,878,2180,769,4078,927,4910,1097,3272,958,1356,628,303,253,0,190
0500000US21151,21151,"Madison County, Kentucky",54808,829,25865,605,323,234,103,157,291,191,714,406,383,412,471,378,628,408,262,160,8671,1184,1405,516,3708,817,1934,657,4276,880,1863,630,340,293,493,228,28943,706,318,248,46,67,164,168,984,434,342,325,913,430,1113,571,371,323,7314,980,1033,398,4314,1223,3391,846,5138,885,2444,660,387,310,671,389
0500000US21185,21185,"Oldham County, Kentucky",43058,464,22025,453,0,190,0,190,128,212,201,139,152,94,138,111,591,328,107,135,4552,812,1765,583,4136,807,1744,481,5320,816,1908,492,1028,473,255,156,21033,408,39,68,0,190,74,124,112,141,322,319,102,128,158,158,96,155,4356,615,1120,434,3793,789,1709,518,5724,868,2658,616,436,212,334,266
0500000US21227,21227,"Warren County, Kentucky",75726,1043,36303,703,364,281,0,190,363,287,545,447,324,239,556,401,350,249,931,515,11581,1525,998,478,6443,1366,2577,853,7152,1148,2406,743,797,381,916,417,39423,712,511,343,459,472,361,402,914,573,390,298,1070,700,1230,688,675,428,8644,1322,2800,955,5567,1313,4007,1027,6806,1265,5000,1111,575,287,414,290
0500000US22005,22005,"Ascension Parish, Louisiana",77789,1134,36807,966,474,481,172,260,102,186,501,413,1009,837,1553,734,591,500,758,440,11304,1693,1660,832,7068,1658,2659,1161,5823,1502,2167,829,724,706,242,382,40982,643,807,564,92,108,51,73,571,475,366,301,1535,794,1108,566,55,76,13829,2057,2321,1001,5354,1462,4696,1487,6335,1318,2977,1035,828,767,57,91
